target,position,layer,r2,r2_shuffled,r2_random
answer,pre_s2,20,0.9733209814333035,-0.004692458276144729,0.8966365179095143
s1,pre_s2,20,0.9802156785996101,0.0006217231069942653,0.9050357002469662
s2,pre_s2,20,0.9760552029856956,-0.0017557302783230977,0.905320385361616
answer~nonlin,pre_s2,20,0.5482742202670813,0.0014249276503515151,0.2751641533294451
s1~nonlin,pre_s2,20,0.9176676743473172,-0.007961876106959087,0.8562037898851103
s2~nonlin,pre_s2,20,0.5482742202670811,-0.011318133284362819,0.27516415332944455
answer,pre_s2,22,0.9799841707119196,-0.001803946271329293,0.9141073155431729
s1,pre_s2,22,0.9851155637078828,-0.0020254787549667252,0.8914319158824467
s2,pre_s2,22,0.9837574445753947,-0.0037350695446209947,0.9172224299004766
answer~nonlin,pre_s2,22,0.6080219403017817,-0.00038893681734841756,0.4182435981327852
s1~nonlin,pre_s2,22,0.9228208299745958,-0.006119023605456242,0.8330485893094193
s2~nonlin,pre_s2,22,0.6080219403017815,-0.009865160460931888,0.4182435981327849
answer,pre_s2,24,0.9835150391212142,-0.0074111924552908715,0.9512725093559652
s1,pre_s2,24,0.9947128105418547,-0.0003610492993051384,0.9765762146436826
s2,pre_s2,24,0.9929072474942433,-0.006937245408376036,0.9716242718457457
answer~nonlin,pre_s2,24,0.9227180955812101,-0.0017143768873937315,0.7737982499595477
s1~nonlin,pre_s2,24,0.9219431889871346,-0.006934830865611641,0.8981248670454492
s2~nonlin,pre_s2,24,0.9227180955812102,-0.008487191099843194,0.7737982499595478
answer,pre_s2,26,0.9793089790885836,-0.007694629056509417,0.9336852560403844
s1,pre_s2,26,0.9934639999825439,0.0005951204715677338,0.9757065021095478
s2,pre_s2,26,0.9921275471476791,-0.008161837127430571,0.9742124496854342
answer~nonlin,pre_s2,26,0.9467743251846397,-0.0017060451142800748,0.8426284906753977
s1~nonlin,pre_s2,26,0.9185024382470006,-0.0057206168200518714,0.8727558833489502
s2~nonlin,pre_s2,26,0.9467743251846399,-0.00731644375681495,0.8426284906753968
answer,pre_s2,28,0.9750433535646593,-0.007847806118932432,0.9363320194460893
s1,pre_s2,28,0.9920088457942805,-0.0012371838176972183,0.9666094535671029
s2,pre_s2,28,0.991249688780253,-0.008749786880605459,0.9644653178903009
answer~nonlin,pre_s2,28,0.9534162097553065,-0.0008381207735772556,0.8436058851513971
s1~nonlin,pre_s2,28,0.9173445712006715,-0.0059812630187576765,0.869388269329091
s2~nonlin,pre_s2,28,0.9534162097553067,-0.005669527156054732,0.8436058851513977
answer,val_s2,0,0.06466814499659213,-0.0075069036528201405,0.06453079124381167
s1,val_s2,0,-0.0032005017546097303,-0.00679330103289133,-0.0003838245477083557
s2,val_s2,0,0.07024219475614846,-0.013138112505244326,0.0698244246230536
answer~nonlin,val_s2,0,-0.007382802717244896,-0.006017021258860833,-0.0030039309071034914
s1~nonlin,val_s2,0,-0.0018596036481897116,-0.009814246369189927,0.00046470506851681304
s2~nonlin,val_s2,0,-0.00738280271724534,-0.02263355420027513,-0.0030039309071037135
answer,val_s2,2,0.9389538152183159,-0.004907385705876122,0.929065067610039
s1,val_s2,2,0.8116983889284657,0.009615783318465687,0.8085936127822043
s2,val_s2,2,0.9977752620534364,-0.010189723982523269,0.9886593710068796
answer~nonlin,val_s2,2,0.5244569123162512,-0.005316059118176897,0.5039638923384382
s1~nonlin,val_s2,2,0.6505936716000107,-0.013616668905288787,0.6701258499277993
s2~nonlin,val_s2,2,0.5244569123162512,-0.018213378373088895,0.5039638923384389
answer,val_s2,4,0.9354837274862257,-0.0080925236959688,0.9253622040325012
s1,val_s2,4,0.900348722684893,0.008845978464052329,0.8513266550488134
s2,val_s2,4,0.9938546910559265,-0.007402347676536136,0.976278055008343
answer~nonlin,val_s2,4,0.5197732762437874,-0.006143171359778599,0.5024942143364027
s1~nonlin,val_s2,4,0.7364981150483803,-0.011227798801713318,0.6999263500489938
s2~nonlin,val_s2,4,0.519773276243787,-0.017440114824257336,0.5024942143364015
answer,val_s2,6,0.9359849775725354,-0.001230708796063018,0.8883861380141268
s1,val_s2,6,0.8992881763247295,0.007108232162031269,0.8196770240469244
s2,val_s2,6,0.9885544945454733,-0.008755207297969747,0.9335595467111956
answer~nonlin,val_s2,6,0.527494623076842,-0.00824842979897955,0.46339993574174965
s1~nonlin,val_s2,6,0.7471858352221238,-0.009891761361857876,0.6514322039972387
s2~nonlin,val_s2,6,0.5274946230768416,-0.015142555883307374,0.4633999357417491
answer,val_s2,8,0.9305042905464003,-0.00016380946011462783,0.8867531169283149
s1,val_s2,8,0.9369322205549264,-0.00026526609588972683,0.8383704095220836
s2,val_s2,8,0.9832054209090679,-0.006384789648039568,0.9327640924632687
answer~nonlin,val_s2,8,0.5672065145493421,-0.0023735793038397457,0.5546175003811733
s1~nonlin,val_s2,8,0.7779150811503981,-0.008668571908242662,0.6961094140882271
s2~nonlin,val_s2,8,0.5672065145493413,-0.015221522028299628,0.5546175003811726
answer,val_s2,10,0.929479895722898,-0.00125294784131591,0.8830746722503582
s1,val_s2,10,0.9530251027160475,0.0038078163903432216,0.8602966031002253
s2,val_s2,10,0.9843098937468657,-0.009497775746220238,0.9326109012459978
answer~nonlin,val_s2,10,0.6091585989543253,-0.003761034246885675,0.5194213533719698
s1~nonlin,val_s2,10,0.8293570572377579,-0.012255610570555131,0.728854653658477
s2~nonlin,val_s2,10,0.6091585989543244,-0.013788983242740027,0.5194213533719695
answer,val_s2,12,0.9500122772633643,-0.001758613699433198,0.9098879809655048
s1,val_s2,12,0.9760127835942531,0.004006936827495644,0.9026429935502784
s2,val_s2,12,0.9859437435414886,-0.0086415293112021,0.950856623327314
answer~nonlin,val_s2,12,0.776606943829141,-0.0019575954695500997,0.42013104679479374
s1~nonlin,val_s2,12,0.861059106512073,-0.011989084597816335,0.7824346184974014
s2~nonlin,val_s2,12,0.7766069438291408,-0.010304988648269564,0.42013104679479296
answer,val_s2,14,0.9799891238456122,-0.00293181238635154,0.933379706016831
s1,val_s2,14,0.9760217620034091,0.002083924448860408,0.8911191010492767
s2,val_s2,14,0.9893235213067622,-0.006857771262670731,0.9574703002637404
answer~nonlin,val_s2,14,0.7570981188325568,-0.004338901334895118,0.45994394689010953
s1~nonlin,val_s2,14,0.8916765980612527,-0.010593018629972972,0.7746569087530365
s2~nonlin,val_s2,14,0.7570981188325565,-0.009053316531012046,0.4599439468901083
answer,val_s2,16,0.975004933007416,-0.0024543381462722724,0.91836037504094
s1,val_s2,16,0.9736637968499197,0.007045375383760599,0.9126092917222064
s2,val_s2,16,0.9827579665115245,-0.006496552865509653,0.9395204132014301
answer~nonlin,val_s2,16,0.7764118199454275,-0.0062884600055714834,0.5519187554975373
s1~nonlin,val_s2,16,0.902483722034262,-0.008985300844283728,0.8400505241376602
s2~nonlin,val_s2,16,0.7764118199454274,-0.011331453548415693,0.5519187554975364
answer,val_s2,18,0.9735995831610268,-0.0024074807961860234,0.9291990096576563
s1,val_s2,18,0.9682429546833032,0.002827641324623764,0.9171838239501212
s2,val_s2,18,0.9782133385022709,-0.004204416967037661,0.9424247834506656
answer~nonlin,val_s2,18,0.7378231091162146,-0.006233616537856035,0.5138021929817871
s1~nonlin,val_s2,18,0.8974690471806261,-0.01322788128880159,0.8448393126105151
s2~nonlin,val_s2,18,0.7378231091162142,-0.014084777599426834,0.5138021929817873
answer,val_s2,20,0.9775753129471827,-0.0026771483619567604,0.9350200099541014
s1,val_s2,20,0.9675386388995231,0.0034795245906691363,0.8941826998141832
s2,val_s2,20,0.9785515023041605,-0.0016359157210690256,0.9266886862938377
answer~nonlin,val_s2,20,0.7277352795554519,-0.005597488882223445,0.41466948205598797
s1~nonlin,val_s2,20,0.9025923986889822,-0.009871884467093528,0.8267299681383137
