target,position,layer,r2,r2_shuffled,r2_random
c2y~nonlin,pre_x,16,0.008668180210009924,-0.004631814521422584,0.02760216578116792
answer,pre_x,18,0.5164292511393453,-0.005303330274868845,0.21020455151102424
x,pre_x,18,0.5700117106512719,-0.006405886579840425,0.2798573472097793
c1x,pre_x,18,0.6320138571961349,-0.00997410893285422,0.3031606532954123
y,pre_x,18,0.6298639170705715,-0.008552900932316199,0.3059882650193736
c2y,pre_x,18,0.5226251807838967,-0.007062270382696578,0.21611664274383435
answer~nonlin,pre_x,18,0.015150186890084072,-0.010060574407984912,-0.0036387607182106763
x~nonlin,pre_x,18,0.2324299784211955,0.00969506440549095,0.0972456341212855
c1x~nonlin,pre_x,18,-0.0021887611403952345,-0.009252711017256221,-0.0038958797185961735
y~nonlin,pre_x,18,-0.003669256191525694,-0.012704515964828689,-0.001236084379307334
c2y~nonlin,pre_x,18,0.013290116034955113,-0.010659797405107696,-0.004277584183386862
answer,pre_x,20,0.5816349302074812,-0.005090861285451664,0.4303586891164799
x,pre_x,20,0.733975434934058,-0.007841346334431787,0.590408004518827
c1x,pre_x,20,0.7263378644229274,-0.01017026816458566,0.5441217003938454
y,pre_x,20,0.711350096694426,-0.011697480629532686,0.5335474829029785
c2y,pre_x,20,0.583858003704743,-0.0034477300412829592,0.43343875546377586
answer~nonlin,pre_x,20,0.011762058422917998,-0.003560642832316052,0.005453740957787945
x~nonlin,pre_x,20,0.41802460794115925,0.006559094578866498,0.27686933248748913
c1x~nonlin,pre_x,20,-0.0005475020807235165,-0.003072601986288115,-0.0033239349125917528
y~nonlin,pre_x,20,-0.002912803324742974,-0.010336638142544041,-0.0008610776273862975
c2y~nonlin,pre_x,20,0.010262886520679637,-0.009581334150519316,0.005267531609271625
answer,pre_x,22,0.5907786651679684,-0.0031358812309751904,0.3211050626176356
x,pre_x,22,0.732415646196958,-0.008121056750475919,0.4733208987128781
c1x,pre_x,22,0.7210421422539861,-0.00958644922491203,0.3906679273698126
y,pre_x,22,0.7107151848467872,-0.007378368059308249,0.4028052987317753
c2y,pre_x,22,0.5933034970780424,-0.002742516381228466,0.32118681704286156
answer~nonlin,pre_x,22,0.00916846963694995,-0.0026449233502883196,0.004855970571721158
x~nonlin,pre_x,22,0.4035036217153082,0.008037727563318664,0.22061901859131694
c1x~nonlin,pre_x,22,0.002238666286081603,-0.0031755190467146477,-0.005468691588369046
y~nonlin,pre_x,22,-0.0034816481811523747,-0.011052915985532374,-0.007907898932930202
c2y~nonlin,pre_x,22,0.008836663552122759,-0.009586825699047452,0.005475212958951037
answer,pre_x,24,0.7061502520314111,-0.00228496969471359,0.47378053628010053
x,pre_x,24,0.9568029080695174,-0.01177087400391108,0.7493362496489757
c1x,pre_x,24,0.8610349249571513,-0.012075295950353615,0.6069196346807826
y,pre_x,24,0.8417634183522974,-0.013507404681018187,0.5712256261784605
