target,position,layer,r2,r2_shuffled,r2_random
answer~nonlin,val_s1,0,-0.010754233678965885,-0.012588221400446242,-0.0019131746878702227
s1~nonlin,val_s1,0,-0.007442425575339362,-0.00635676960726661,-0.0025148948594333476
s2~nonlin,val_s1,0,-0.010754233678965663,-0.005998720530131285,-0.0019131746878702227
answer,val_s1,2,0.6195924291417687,-0.024257727896760617,0.62045115994522
s1,val_s1,2,0.9968323714764714,-0.006164610537920057,0.9892359920091987
s2,val_s1,2,0.661617842876125,-0.030227601610043342,0.6615701257437553
answer~nonlin,val_s1,2,-0.013220696557124434,-0.009781894610954911,-0.0014891544664723533
s1~nonlin,val_s1,2,0.4668742068995133,-0.0031846386307221586,0.36208484978429567
s2~nonlin,val_s1,2,-0.013220696557124434,-0.007053275970196893,-0.0014891544664721312
answer,val_s1,4,0.6171368995184061,-0.0245328787212018,0.6152847565892692
s1,val_s1,4,0.9946070837198806,-0.005371217174535925,0.9798961711414471
s2,val_s1,4,0.662744709001047,-0.024695343345534138,0.6577545172189454
answer~nonlin,val_s1,4,-0.010685749602848515,-0.005088793739431496,-0.0014590428136256328
s1~nonlin,val_s1,4,0.6266451079447563,-0.0058602483217380374,0.5343372598165148
s2~nonlin,val_s1,4,-0.010685749602848293,-0.0058486374777169114,-0.0014590428136254108
answer,val_s1,6,0.6181719492985501,-0.019505394519524266,0.5852786541263537
s1,val_s1,6,0.99190969703678,-0.0073515299056139405,0.9568393575288936
s2,val_s1,6,0.6587403045293663,-0.024336838677412764,0.6301242392714136
answer~nonlin,val_s1,6,-0.0060135809737607016,-0.0009963317378578473,-0.0021685304166774166
s1~nonlin,val_s1,6,0.615302733082763,-0.0027071704796299834,0.5623338850045108
s2~nonlin,val_s1,6,-0.0060135809737604795,-0.008057126299952033,-0.0021685304166771946
answer,val_s1,8,0.6317159291359622,-0.016831752435263914,0.602767043532312
s1,val_s1,8,0.9930166748969794,-0.008974934352939057,0.9647641247974744
s2,val_s1,8,0.6689609909252908,-0.02279536839071694,0.6381868209541312
answer~nonlin,val_s1,8,0.00329105565530996,-0.0023510078480630803,-0.0013194575576422896
s1~nonlin,val_s1,8,0.6425023844216511,-0.005135198898428728,0.5412347789273761
s2~nonlin,val_s1,8,0.00329105565530996,-0.007357967918193875,-0.0013194575576420675
answer,val_s1,10,0.7862990597441855,-0.015326062488959735,0.6385881882884102
s1,val_s1,10,0.9886731333436315,-0.010172203413930658,0.9406136645149163
s2,val_s1,10,0.813350526095375,-0.021745483659171727,0.6705658702336998
answer~nonlin,val_s1,10,0.005566513764993286,-0.003011272897135875,-0.0011197288909419179
s1~nonlin,val_s1,10,0.6527338216255137,-0.010028351467385344,0.5165463397157649
s2~nonlin,val_s1,10,0.005566513764993286,-0.0095075535793967,-0.0011197288909416958
answer,val_s1,12,0.7591658872779747,-0.01563235586101186,0.6639240069741559
s1,val_s1,12,0.9917198866196204,-0.008346002113818196,0.9604464810735238
s2,val_s1,12,0.7732673691964359,-0.021220848309819074,0.6949036797963417
answer~nonlin,val_s1,12,0.004814226917348896,-0.004571226900472514,-0.006071311975009319
s1~nonlin,val_s1,12,0.6618172154887283,-0.006047567024700218,0.6070525823301904
s2~nonlin,val_s1,12,0.004814226917349118,-0.00868204358125313,-0.006071311975009319
answer,val_s1,14,0.8731864773482854,-0.015587091889872617,0.6671429352607521
s1,val_s1,14,0.9929508790535614,-0.0089013685259689,0.9697921280422847
s2,val_s1,14,0.8747236980354616,-0.02133578220837551,0.6943524169260976
answer~nonlin,val_s1,14,-0.0004684378027035585,-0.004153081369308698,-0.0024401998533858382
s1~nonlin,val_s1,14,0.6931031474226681,-0.010157837378457213,0.569940205760618
s2~nonlin,val_s1,14,-0.00046843780270333646,-0.005229103397812462,-0.002440199853385616
answer,val_s1,16,0.9138041925392757,-0.012552304950768534,0.764424891894173
s1,val_s1,16,0.9885406307740023,-0.007455266022890372,0.9665403547081
s2,val_s1,16,0.9167161016328722,-0.01858453428195217,0.7743145352878805
answer~nonlin,val_s1,16,0.008525881473368413,-0.005977280731283674,-0.0021531494846827037
s1~nonlin,val_s1,16,0.6973478577158873,-0.008005625093604696,0.6094408545726694
s2~nonlin,val_s1,16,0.008525881473368635,-0.004188677179686184,-0.0021531494846827037
answer,val_s1,18,0.9270582837399216,-0.01258857210406683,0.8017710971381187
s1,val_s1,18,0.9863701842589507,-0.009084921169898896,0.9593577501494993
s2,val_s1,18,0.9313522089046704,-0.019864477711350137,0.8186930501784875
answer~nonlin,val_s1,18,0.015622344223977125,-0.008123651106546337,-0.008923120864120948
s1~nonlin,val_s1,18,0.6939732370083128,-0.011234259844452144,0.5896373218047772
s2~nonlin,val_s1,18,0.015622344223977014,-0.002284395593134425,-0.008923120864120504
answer,val_s1,20,0.941229614135669,-0.01479322272660255,0.8657085689235886
s1,val_s1,20,0.9877675849727179,-0.009573956805172479,0.9606565140694162
s2,val_s1,20,0.94764640670748,-0.022442042100171644,0.8778457422318623
answer~nonlin,val_s1,20,0.04464278558388601,-0.009420383987593928,-0.0007216591813306028
s1~nonlin,val_s1,20,0.6895837404110494,-0.013175667120362222,0.5931738603852096
s2~nonlin,val_s1,20,0.044642785583886235,-0.002645914687763762,-0.0007216591813303808
answer,val_s1,22,0.9353705156781223,-0.01651943974151271,0.82993295619629
s1,val_s1,22,0.9930868389735092,-0.005447412737981994,0.9791819325035214
s2,val_s1,22,0.9484049195778459,-0.026131717024773904,0.8491339858630041
answer~nonlin,val_s1,22,-0.00421114545481216,-0.010486038038864498,-0.0017009533041925096
s1~nonlin,val_s1,22,0.692335846231173,-0.009642846133572025,0.6344513057724765
s2~nonlin,val_s1,22,-0.004211145454811938,-0.004579343845554584,-0.0017009533041922875
answer,val_s1,24,0.93621288480521,-0.017796593417213513,0.8387164747813858
s1,val_s1,24,0.9927224110285555,-0.0050396956693545825,0.9772912565019009
s2,val_s1,24,0.9553498786057301,-0.026336306444955104,0.8642257531332687
answer~nonlin,val_s1,24,-0.0008899480225719181,-0.009477943588328097,-0.013415767555671643
s1~nonlin,val_s1,24,0.6748711372544358,-0.00685403483390723,0.575352852126291
s2~nonlin,val_s1,24,-0.0008899480225719181,-0.002833626839313652,-0.01341576755567142
answer,val_s1,26,0.9270990311663182,-0.01788173278946581,0.7682760863810385
s1,val_s1,26,0.990754327708816,-0.00615291285749664,0.9457071334600111
s2,val_s1,26,0.9496960400934252,-0.026861776726315956,0.8155533793785388
