target,position,layer,r2,r2_shuffled,r2_random
y,q_last,18,0.07938952203745275,-0.014320696658336907,0.04708869260723858
c2y,q_last,18,0.1334177868533164,-0.010320046994785503,0.10181469437404922
answer~nonlin,q_last,18,-0.0051954024632645535,-0.008861579265731834,-0.004451588127016404
x~nonlin,q_last,18,0.03085854045858083,-0.014368040615301725,0.05793387404051731
c1x~nonlin,q_last,18,0.0003995229776406761,-0.007341694317872571,-0.0034872763218334324
y~nonlin,q_last,18,-0.007303375068639983,-0.014317941233535691,-0.0028317491598219835
c2y~nonlin,q_last,18,-0.005024267284311712,-0.013569161037236599,-0.005341792954435043
answer,q_last,20,0.17866749883560462,-0.007835944079278567,0.08348434990625997
x,q_last,20,0.03750853214287875,-0.008409620791583805,0.02157184143849178
c1x,q_last,20,0.07311184135574889,-0.0033215690244887686,0.030140259713648754
y,q_last,20,0.1275531596852566,-0.011307537147446034,0.053228065290994775
c2y,q_last,20,0.17140556856992706,-0.016518491742692598,0.07731838028705496
answer~nonlin,q_last,20,0.0001741967263116928,-0.01202698671332647,-0.0012670828776129017
x~nonlin,q_last,20,0.026231914162741732,-0.017824758512075656,0.026145863626986565
c1x~nonlin,q_last,20,-0.0020204280718219003,-0.009107991625380008,-0.0018490806535043092
y~nonlin,q_last,20,-0.009685315346770418,-0.008371989570154614,-0.0030805166690532904
c2y~nonlin,q_last,20,-0.0015631167166685334,-0.0136288583676909,-1.1009503863457226e-05
answer,q_last,22,0.20111440370913103,-0.009505156620813526,0.12171612497993012
x,q_last,22,0.09702475585644277,-0.00730695410225457,0.09217274104764095
c1x,q_last,22,0.11879980674512292,-0.004548444730050782,0.10160785890225943
y,q_last,22,0.14864151060393216,-0.011723746933923307,0.10768446304675072
c2y,q_last,22,0.19238231199461941,-0.014981326991281074,0.10930694591481283
answer~nonlin,q_last,22,0.0002969853614194218,-0.011611151988354163,-0.0028029309050028317
x~nonlin,q_last,22,0.10292566036554962,-0.013596629545013394,0.1110128475509995
c1x~nonlin,q_last,22,0.0035588233743123476,-0.009132886712948762,0.0024512378429554227
y~nonlin,q_last,22,-0.006798502708629028,-0.009018942525120366,-0.00326023672151754
c2y~nonlin,q_last,22,0.003019116219117657,-0.011133844716597174,-0.0033363621695468026
answer,q_last,24,0.26766327409881696,-0.008610746614583498,0.09020578554658254
x,q_last,24,0.22086505147264224,-0.007391231228911721,0.09283941443353783
c1x,q_last,24,0.2102373938072396,-0.004331292528194641,0.07654316271883266
y,q_last,24,0.22084162645815897,-0.01215836941670867,0.07707268476647633
c2y,q_last,24,0.26402558018991285,-0.012705654577146674,0.08558795420923071
answer~nonlin,q_last,24,-0.0004373904430488018,-0.01163024500634946,-0.002837150802726285
x~nonlin,q_last,24,0.21899870350862172,-0.013264588532882371,0.09918199734180333
c1x~nonlin,q_last,24,0.001243711406801018,-0.011672586381825667,0.002313267624241
y~nonlin,q_last,24,-0.008289964010700368,-0.008078399944703607,-0.003862282606591272
c2y~nonlin,q_last,24,0.002123341656688038,-0.010616098929842721,-0.0021970714426551297
answer,q_last,26,0.22735924374012384,-0.009198257140821342,0.1550270763170275
x,q_last,26,0.17496809478115083,-0.008706609056806203,0.10718831079368218
c1x,q_last,26,0.15912232876452026,-0.0038015615473812048,0.09263992685964417
y,q_last,26,0.16625838416508398,-0.01211674004598895,0.09592503465443436
c2y,q_last,26,0.22254208707351897,-0.012172084163398322,0.15182181833707042
answer~nonlin,q_last,26,0.000364655590991525,-0.011338036027322973,-0.0038426483888915897
x~nonlin,q_last,26,0.17567570585315062,-0.013979813624802606,0.10863467442438302
c1x~nonlin,q_last,26,0.0042309720191158195,-0.014205216390577702,0.0031312697536081124
y~nonlin,q_last,26,-0.004867683023985103,-0.008211586258763504,-0.0031186814780435057
c2y~nonlin,q_last,26,0.002611996546071582,-0.011028237577316746,-0.004765016261619737
answer,q_last,28,0.13242265325158464,-0.009120617401761288,0.10865703445832331
x,q_last,28,0.08455278241159825,-0.009353633714621168,0.05678835738480914
c1x,q_last,28,0.06442271325738058,-0.002896568738397054,0.05431540716725769
y,q_last,28,0.07078882660130814,-0.00900807486366717,0.06324511821059786
c2y,q_last,28,0.1241583327833875,-0.013502517715953344,0.10412095412501587
answer~nonlin,q_last,28,0.002310866773664988,-0.011528205073150666,-0.0023669674004787034
x~nonlin,q_last,28,0.08656596337260214,-0.01273248638532909,0.0577577803609155
c1x~nonlin,q_last,28,0.0023552132953589267,-0.012639152213977045,0.002140440233254437
y~nonlin,q_last,28,-0.004414303658761387,-0.00932052183417409,-0.0034464092556001358
c2y~nonlin,q_last,28,0.0015827981581862938,-0.008553814640323454,-0.002317407151191775
answer,dot_0,0,-0.0026592564352803105,-0.003598300369890728,-0.0026592566951793017
x,dot_0,0,-0.0012744977676375502,-0.002669757150449481,-0.001274496583314244
c1x,dot_0,0,-0.0037543809935178807,-0.0018025359314133294,-0.0037543919159335193
y,dot_0,0,-0.003074428114614891,-0.004625889311055786,-0.003074429272652557
c2y,dot_0,0,-0.002784634670901065,-0.007699150853651027,-0.0027846394713573197
answer~nonlin,dot_0,0,-0.002347746354684599,-0.0014925902352649345,-0.002347746354460334
x~nonlin,dot_0,0,-0.0012594208363394532,-0.003262506525044895,-0.001259420825585389
c1x~nonlin,dot_0,0,-0.0021143474019800212,-0.003542573369121893,-0.0021143474314408994
y~nonlin,dot_0,0,-0.0028666543540414313,-0.005634771239459324,-0.002866654260925472
c2y~nonlin,dot_0,0,-0.002504150376193115,-0.0016456858389066742,-0.002504150346488432
answer,dot_0,2,0.083508889694343,-0.014551245439158311,0.07324281378306219
x,dot_0,2,-0.0069536435805384045,-0.01045951187521621,-0.0019610724925203105
c1x,dot_0,2,-0.004925240757017724,-0.005367430315552646,-0.009926712866735965
y,dot_0,2,0.0009075216032706779,-0.009007650570307613,0.00125981203767922
c2y,dot_0,2,0.07665774567609995,-0.011733319933092679,0.06416817518016349
answer~nonlin,dot_0,2,-0.013980149574041034,0.004451255459584691,-0.0026614371713136187
x~nonlin,dot_0,2,-0.00584316844386068,-0.016235064131548738,-0.004318331908333528
c1x~nonlin,dot_0,2,0.0010605453188268221,-0.011121900973160015,-0.0029872037270406437
y~nonlin,dot_0,2,-0.0017126006853167564,-0.010633734841534181,-0.0034918842449329635
c2y~nonlin,dot_0,2,-0.012750817550310378,-0.00652299119097921,-0.002664800254070565
answer,dot_0,4,0.13201917915075279,-0.011322914473020917,0.0803588730663789
x,dot_0,4,0.02762870497966652,-0.006112596877609011,0.03160515804984998
c1x,dot_0,4,0.017464839179038294,-0.0033264943747661757,0.03560741877251472
y,dot_0,4,0.024806054957829726,-0.012053408708791125,0.03041363639052197
c2y,dot_0,4,0.12277425827561883,-0.010035818089076054,0.07572102549343662
answer~nonlin,dot_0,4,-0.015169768439994735,0.008077790099621174,-0.002719566069922852
x~nonlin,dot_0,4,0.07435789022211947,-0.012918216209056421,0.0687957990724809
