target,position,layer,r2,r2_shuffled,r2_random
answer,dot_12,6,0.9165942909907342,-0.004216287474068547,0.7238776628883897
s1,dot_12,6,0.9660928367243709,-0.009162020575100849,0.8088111801972107
s2,dot_12,6,0.9253314127713617,-0.01406000634412008,0.7536314691614088
answer~nonlin,dot_12,6,-0.006166020645159476,-0.0059705036085671015,-0.008179400376744583
s1~nonlin,dot_12,6,0.7009974441753759,-0.0059146831802956434,0.5580361872423929
s2~nonlin,dot_12,6,-0.006166020645159476,-0.010206688757013804,-0.008179400376744583
answer,dot_12,8,0.8886034509312188,-0.007028934517439023,0.6097656165034973
s1,dot_12,8,0.9609995340923091,-0.00851956860820624,0.7999265745008592
s2,dot_12,8,0.8944684345839065,-0.014324582250586415,0.6429498314900781
answer~nonlin,dot_12,8,-0.007374820004328653,-0.007718298503328613,-0.00087806052208661
s1~nonlin,dot_12,8,0.7002798795863259,-0.005183800830520946,0.5862393981009595
s2~nonlin,dot_12,8,-0.007374820004328431,-0.00981053318136449,-0.00087806052208661
answer,dot_12,10,0.9364098318050857,-0.010882856916363037,0.7865211448998648
s1,dot_12,10,0.9663018549946023,-0.008199847062821286,0.8565516934946675
s2,dot_12,10,0.9419402920444868,-0.014821753360275025,0.8150478274085877
answer~nonlin,dot_12,10,0.004348891942609012,-0.006029033212842538,0.0015875513107267425
s1~nonlin,dot_12,10,0.7171767111452748,-0.0008227916093845877,0.6283356847898729
s2~nonlin,dot_12,10,0.004348891942609012,-0.003412070831836589,0.0015875513107269645
answer,dot_12,12,0.9162279077178885,-0.00973790769866456,0.7232341030758238
s1,dot_12,12,0.9560826497774051,-0.006954612864233045,0.7881362772486094
s2,dot_12,12,0.9276498269708939,-0.012192059302380764,0.7450854065607835
answer~nonlin,dot_12,12,0.011557622331799577,-0.005079197273454739,0.013986409906593722
s1~nonlin,dot_12,12,0.7136011814499064,-0.005374047089642842,0.5944649725574038
s2~nonlin,dot_12,12,0.011557622331799577,-0.0030501171500112445,0.013986409906593944
answer,dot_12,14,0.8960913520100701,-0.009491389743725431,0.6868621136813934
s1,dot_12,14,0.9368370704728775,-0.007854036630195793,0.8255612731508319
s2,dot_12,14,0.9083454135381716,-0.011303968952271592,0.7319641440452347
answer~nonlin,dot_12,14,0.0148402418334177,-0.00885619260445214,-0.01210354420310189
s1~nonlin,dot_12,14,0.7012178544689748,-0.003587153057522663,0.6486743392269012
s2~nonlin,dot_12,14,0.014840241833417922,-0.0037079593343585238,-0.01210354420310189
answer,dot_12,16,0.9077894446200355,-0.00707506018583004,0.6538619367033363
s1,dot_12,16,0.937743826258923,-0.01332103735042045,0.7858027370733911
s2,dot_12,16,0.9198154845455914,-0.011375828948459787,0.7020357886842244
answer~nonlin,dot_12,16,0.007469358239407309,-0.011836787955099792,0.001910416798588055
s1~nonlin,dot_12,16,0.6898073960434183,-0.002314024856582053,0.6309237870542608
s2~nonlin,dot_12,16,0.007469358239407087,-2.622002800523049e-05,0.001910416798588277
answer,dot_12,18,0.9012102188500184,-0.006422691496998478,0.7241685590016322
s1,dot_12,18,0.9346826688659898,-0.017442869744239475,0.8099602139298999
s2,dot_12,18,0.9154450282756588,-0.011572724442635796,0.7562649410919227
answer~nonlin,dot_12,18,0.008220904883265323,-0.0064889193819102076,0.0003388360227249976
s1~nonlin,dot_12,18,0.6791369413329118,-0.0009058296185922021,0.6179746381458757
s2~nonlin,dot_12,18,0.008220904883265212,-0.0003438481939985749,0.0003388360227249976
answer,dot_12,20,0.8966356863282033,-0.0042833886518771624,0.7219834652472517
s1,dot_12,20,0.9390750222102154,-0.01539887433529774,0.8309806015415344
s2,dot_12,20,0.9059429813281312,-0.012237015366117987,0.7507915269822091
answer~nonlin,dot_12,20,0.004068771254234438,-0.006924952120492156,-0.0005099482796104837
s1~nonlin,dot_12,20,0.6839452135131747,0.001450478323664517,0.6150986316605731
s2~nonlin,dot_12,20,0.004068771254234438,-0.0016213125644999327,-0.0005099482796107058
answer,dot_12,22,0.88468816242337,-0.0029524133423379784,0.6236026998421864
s1,dot_12,22,0.9287291894566305,-0.016187900676791322,0.7589588550832671
s2,dot_12,22,0.8938274572615912,-0.010725841385011092,0.6629564456881322
answer~nonlin,dot_12,22,0.007123089494054713,-0.010066709838763677,-0.002888682562854905
