target,position,layer,r2,r2_shuffled,r2_random
x,final,24,0.6172691900950897,-0.009524018474214913,0.46973959672485865
c1x,final,24,0.6499923628873889,-0.011833214291381067,0.4947001968603625
y,final,24,0.6470213692504999,-0.0004712620209199603,0.5171664297827936
c2y,final,24,0.6541058144536587,-0.011909139034129046,0.5606022220969893
answer~nonlin,final,24,0.12657924364960804,-0.001895497416393166,0.052494209685061466
x~nonlin,final,24,0.5745575823743008,-0.012939156706115895,0.43029892075951626
c1x~nonlin,final,24,0.10862889907918905,-0.012765065874202008,0.06564956032779767
y~nonlin,final,24,0.050073057030544654,-0.012487228490860147,0.031628513957288606
c2y~nonlin,final,24,0.12351461773564687,-0.006963009148792665,0.04534802767942181
answer,final,26,0.6567128266872064,-0.010133062262776438,0.5481564326557047
x,final,26,0.5868045910309043,-0.011149203151239462,0.42229477526057013
c1x,final,26,0.6252465447374829,-0.008173372690444713,0.4693403462384709
y,final,26,0.6337032139696261,-0.002805765250205594,0.49446103417032106
c2y,final,26,0.6532087664609457,-0.011937620662112902,0.5416903163574601
answer~nonlin,final,26,0.2656509767723415,-0.00047629934817772224,0.19186484055415853
x~nonlin,final,26,0.5255019988615715,-0.0102542495266853,0.36800847496349065
c1x~nonlin,final,26,0.20809024983292734,-0.01370598187291483,0.17869438696686413
y~nonlin,final,26,0.14437954449630352,-0.01443872794849832,0.11839541939454423
c2y~nonlin,final,26,0.26087483798080324,-0.004617507474470095,0.1963626362609061
answer,final,28,0.6449029134481501,-0.0076606152098597224,0.4577808504948633
x,final,28,0.5675075754406596,-0.009622176360695178,0.3199274082953777
c1x,final,28,0.6071224989536056,-0.006921421381881787,0.3632908550352896
y,final,28,0.6234063169937121,-0.001742182870806408,0.3933882373714822
c2y,final,28,0.6395156808967702,-0.011690455518511778,0.4487816772884705
answer~nonlin,final,28,0.208309760213382,-0.00016199183643039738,0.12484062844824495
x~nonlin,final,28,0.5235549330553166,-0.014874272999372495,0.2810906835522725
c1x~nonlin,final,28,0.14397869764847793,-0.014522829756197897,0.08889339215945113
y~nonlin,final,28,0.1017182150384891,-0.012436870651533205,0.06934809477020398
c2y~nonlin,final,28,0.1927421957225378,-0.00744435794454934,0.1250773194337047
